2.11783	-0.596451	-0.328511
0.356242	-0.793978	-0.62143
-0.472886	-0.192677	-0.675286
2.15765	0.560655	-0.271584
0.318482	-0.807272	0.0979018
0.259679	0.830935	0.586255
1.04054	-0.575989	-1.69517
-0.406245	-0.462582	0.156953
-1.68012	-1.07981	0.0825371
-1.02773	3.33082	-1.02839
1.567	-0.0500293	-0.827188
-0.227675	0.208699	-2.30414
-0.736524	-0.98949	2.26595
-0.737829	-0.362096	-0.0154807
-0.102396	0.575046	2.4819
0.438603	-0.0429611	-1.08249
-0.516513	-0.274703	0.0322723
2.06436	-3.33802	-0.752444
-1.17992	-0.0385526	1.18338
-1.94675	1.03759	-0.249598
0.402118	1.34486	-0.740763
-0.0246271	0.648504	0.118563
-1.05221	-1.01913	0.385445
0.799529	-0.949573	-1.76434
-0.0391928	1.89115	-0.83452
-0.337838	-1.40363	-2.12235
1.12642	-0.742625	-1.22214
0.951741	-1.30097	-2.09179
-0.0386205	0.0176672	0.088357
-1.16043	0.72461	2.25091
-0.300277	0.119348	-1.1833
-1.10421	-1.32633	1.05403
0.366536	-0.0803281	0.197605
-0.118233	1.11183	0.306008
-0.0138175	0.700716	1.70375
2.78629	-0.588788	0.629817
-0.740315	0.645108	-2.17603
-0.492069	-2.00403	-1.45136
-0.172882	-0.899199	-0.488629
1.62593	0.388593	-0.1484
0.0707943	-0.995461	-0.945152
0.570037	-1.20528	1.11365
2.54307	-0.112585	0.104061
1.09363	-0.266637	-0.525352
-0.332995	1.01097	0.443675
0.55101	-2.28892	-0.541195
0.621805	2.1083	0.259357
1.87156	0.974143	-1.25152
0.0206672	-0.18669	-0.612964
-0.244345	1.11606	1.00365
0.577664	-1.05897	-0.0705812
-0.555489	-0.747381	-0.920052
-1.75508	-1.85038	3.50371
1.72251	-0.362065	1.26908
-0.039191	-1.66556	-1.18084
1.30092	0.056708	1.79823
-1.3389	-1.51932	-2.06752
0.25282	-0.904964	0.357558
0.669614	-0.33022	1.84763
-0.544219	-0.386533	-1.56196
0.769457	-0.784121	-0.602531
-0.691257	-0.924283	0.578219
-0.454332	-0.0685459	-1.54186
1.23913	0.333173	-1.58201
-0.291947	0.0274814	0.753848
-0.322058	-0.680964	-1.04894
-0.577201	-0.243863	-0.181011
0.131259	1.92897	-0.153766
-1.91096	-0.02809	4.2788
-0.817056	1.07135	0.994022
0.174483	-0.810122	-1.33981
2.98624	0.246032	-0.532175
2.33393	-0.159277	-1.39733
0.338452	-0.846859	0.777009
-0.559844	-1.61521	-1.2397
0.164091	1.68507	-0.473
-1.35149	1.76188	0.252097
-0.0430533	0.510759	0.789785
-0.4416	0.59332	-0.536228
-0.126592	-1.79507	-0.55553
-1.72497	0.830783	-1.11688
0.279511	1.4506	-1.47135
-0.594501	-0.201817	-0.0386142
0.759735	-0.424323	-1.90172
2.31769	1.88224	-0.164485
0.0372043	-0.51577	0.708375
1.13672	-0.44526	1.71741
-0.682901	1.50387	0.0961684
0.215435	-0.421341	-0.0891552
0.385306	-0.674678	-0.0319239
-0.725726	-0.529329	1.46583
0.468204	3.26695	1.10954
-1.11058	-2.05438	-0.192815
-2.12175	-0.224938	-2.10295
-2.17863	-0.259055	-0.421363
0.990163	1.04444	-0.259683
-0.899396	-1.45229	-0.498094
0.077312	-0.543023	-0.685788
1.31392	0.162711	-1.59562
1.13402	0.484774	1.18793
0.189392	-0.366072	0.585177
0.600741	-0.118589	-0.983363
0.123805	1.61851	-2.30507
1.09066	4.50951	-2.20254
1.42411	-0.327575	-1.81525
0.572332	-1.8854	-0.880986
2.01459	-2.78991	2.30358
0.962554	-0.256381	0.881026
-0.483528	-1.2065	1.72355
1.03929	-0.171167	-0.82358
-0.0837118	2.92525	-0.96879
-0.494154	-2.8489	0.68472
1.69583	0.484575	-0.024432
-0.5055	0.230139	0.160546
-0.536064	1.51203	2.57256
0.305094	-1.02135	-0.92016
0.584324	-0.698402	-0.351418
-0.771232	-0.543589	-0.358813
-1.51979	1.59296	0.0672137
1.95088	0.854103	0.204552
-1.62894	1.71802	2.36297
0.241672	-0.184924	-0.191095
0.51157	-0.599228	-0.197516
1.46784	-2.31202	-0.649372
-0.0451192	-0.215062	0.195999
-0.789795	1.26738	0.232326
-0.728719	0.471784	-0.919082
1.19636	-0.404693	-0.866631
-0.775524	1.19037	0.183339
-1.38327	0.76142	-1.28628
-1.05781	-0.615734	-0.343746
-0.0482401	3.04051	-0.104394
-0.737042	1.84704	-0.180901
-2.2521	1.53291	-0.115303
0.360655	0.96574	-0.580082
0.9055	-0.648149	0.488076
0.0795058	1.31402	1.15041
0.827754	2.07351	-0.210826
0.406958	1.12109	0.719923
0.550224	0.446084	-0.728394
-1.18647	-0.681282	-0.540538
0.111924	2.28098	-0.602552
-1.90024	-1.20804	-1.28721
1.06953	0.0519833	0.480031
1.97415	1.07522	-0.261004
2.35255	-1.10193	-1.17026
-1.902	1.9996	0.641014
0.200195	-1.08893	-1.19942
-0.421078	1.02197	-0.467002
0.610942	-0.36551	-0.272568
0.717933	0.222812	0.762193
-1.25934	0.707486	0.818774
-1.86129	0.998167	-0.367545
1.92961	-1.01305	1.1032
-0.572929	1.28438	1.18639
0.515455	-1.73596	1.46985
-1.31738	-0.634494	0.0814035
-1.94372	-1.21538	-1.67725
-0.540337	0.737275	-0.36358
-1.29047	0.575314	-0.254429
1.59392	-0.211367	-2.69766
0.674191	0.621701	0.422786
0.199827	-1.44057	-0.840903
0.372183	-2.73859	-1.55924
-0.190659	2.38458	-1.35294
-0.431194	1.29696	0.299636
-1.84039	0.234919	3.29908
-1.23803	0.346803	-2.99768
1.8062	-1.53814	-1.12333
0.897902	-0.399186	-0.117519
0.0935163	1.28904	-2.12785
2.47054	-0.841958	-0.925446
1.0505	-0.827535	0.29537
0.14878	-1.42036	-1.03355
-1.4309	1.60915	-2.44038
-0.266179	1.15971	-2.45057
-0.833403	-2.22058	-0.976372
-0.843283	-0.83392	1.35935
-0.102917	0.931807	0.258561
-0.603294	1.9883	-0.898747
-0.54792	1.45583	-0.161333
1.65557	-1.23531	-0.549546
-0.674739	0.107916	2.03407
0.144429	-1.36378	0.66772
0.402728	0.479902	1.11569
-0.735839	0.569207	-0.555186
0.870793	-1.83947	-0.406862
0.559565	1.07833	-1.23311
-1.29675	-0.755247	0.145457
1.73253	-1.61098	1.5496
0.131915	0.428435	-0.549022
-0.836069	0.326173	1.02746
-0.878853	-0.960288	-0.840684
0.272598	0.199256	1.31915
-1.72012	-1.35832	-0.801109
0.341584	-0.938139	0.174147
0.182663	-0.0561195	-0.220673
1.81414	-0.162812	-1.51618
-1.40951	-0.704262	1.3917
-2.29141	-2.79751	-0.373416
0.814488	2.05347	0.188057
0.100576	-0.655433	-1.47473
-0.473544	0.110051	-0.536473
-2.2125	-0.848611	0.125392
-2.21012	0.79723	0.710969
0.782424	-0.543332	0.348749
0.834489	-0.128182	-0.516191
0.953792	-1.74009	1.21103
-1.04005	0.617213	0.443741
-1.23535	2.02946	-1.05074
-1.30708	-0.248487	-2.08061
0.0922544	-1.07824	-0.990216
1.1066	-0.857206	-1.64961
-1.51108	0.171807	-0.503301
0.653556	0.976567	0.61127
-2.13032	-0.0186748	-0.71223
-1.63844	0.396299	0.416459
1.23033	0.585988	0.822326
0.388011	-1.54722	-2.95108
0.0699756	-1.97457	-0.299688
1.68271	-0.230442	1.81681
1.04905	-0.129909	-1.43135
-3.43501	-1.03262	-0.673785
-1.47697	-0.174152	0.715426
-0.862125	-2.0117	0.607296
-0.91007	0.389587	-2.32697
0.265234	0.337649	1.92938
0.90267	-0.833481	1.50892
1.79415	-0.524434	-0.470488
-1.87454	-1.73805	0.8477
0.384503	0.652857	0.0794274
0.108662	0.885741	-0.262068
0.529441	-0.714903	1.73831
0.785469	0.323016	-0.532072
0.751775	1.6023	0.0410596
0.827495	-0.226113	3.31627
-0.320397	0.874609	-1.5879
-0.762294	-1.06119	2.01519
-0.545363	-0.641502	-0.717455
-1.31666	-1.59149	0.108629
1.47598	0.762454	-1.17176
0.369151	-1.34993	1.19034
-0.504053	-1.64973	0.175198
-0.618002	-1.12548	-2.10504
-1.37297	-0.220659	-0.379767
-1.25392	2.45469	1.4417
-0.727443	0.544422	1.74242
2.35248	-0.496352	0.511244
-1.5551	1.98518	0.880332
0.0365707	0.462401	0.466578
0.966023	-2.29379	0.65462
-2.15498	0.193697	-1.90371
-0.627778	-1.41583	-0.390874
0.415909	0.670194	-0.709697
1.28786	1.3304	0.749716
1.56702	-1.50848	-1.92118
0.207404	-0.726009	0.357976
2.33775	-1.05582	1.89564
-2.36596	-0.833183	-0.497707
-1.74811	0.410445	-1.19889
0.132038	2.64513	1.70001
-0.689483	1.4468	-0.298188
0.17075	-0.367349	-1.98034
-0.274077	1.07525	-0.473811
0.907676	1.48736	-0.979994
-0.795938	0.333944	-0.654312
0.760573	1.85207	-0.108095
-0.855698	0.249536	-2.33858
0.21294	0.0632321	-0.0498753
-0.355521	-0.0175886	-1.52039
-1.45747	-0.931436	-0.490413
1.80785	0.363436	1.52764
1.95388	0.136885	0.00895857
-1.00723	0.988292	-1.41797
2.33565	1.10126	1.59361
3.03159	0.74805	-1.04284
-0.680045	0.616768	0.369074
-1.42693	-0.481134	-2.81094
-0.751125	0.968817	-1.7278
0.324078	-0.628313	1.08226
-0.296094	-0.79329	1.28244
-0.793529	0.469566	0.298036
-0.240282	-1.34608	-1.19327
-0.596908	-2.18867	-0.707863
-0.728741	0.23007	2.41289
0.740848	0.276987	0.45263
1.32164	-1.51813	0.215857
-1.34553	0.856248	-0.215163
0.262158	0.366185	0.622303
2.38737	-0.135126	-1.80401
-1.18447	1.3932	-0.932722
0.267966	0.724518	-1.30155
-1.02983	-0.744661	-0.298612
-0.611809	1.4575	0.999053
0.564466	1.64469	-0.194938
-0.780807	0.902266	-0.197933
-0.563784	0.570312	0.561598
1.68762	-1.37239	-0.736387
1.47425	1.20932	-2.9531
-1.14962	-0.851153	-0.90861
-0.0219095	-0.608648	2.74647
-0.2786	1.46054	-0.694218
1.3967	-1.17565	1.11558
-0.359606	-0.207385	-0.763149
2.68281	-1.77471	-0.32801
0.146	0.391312	0.775824
0.265618	0.81121	-0.0368267
2.87607	0.450308	-1.70425
-0.932472	0.619174	0.383412
2.85932	-0.459582	-1.46976
-1.41907	1.16681	0.819583
-0.0875347	0.0560792	-0.354169
2.09151	-1.95035	0.406556
-1.41801	0.126537	-0.71138
-0.672865	0.0300023	2.65264
-2.50937	-0.0707842	-2.04968
-0.0833138	-0.105025	-2.4521
-0.458104	0.643335	-0.993359
1.17641	-2.46912	-1.13867
0.0761047	0.0578893	-1.08956
0.214436	-0.52205	-1.3898
-1.72434	-1.84299	1.75717
-0.171459	-0.139437	-1.02032
0.197514	-0.297897	0.425716
0.429814	2.53789	-1.36147
-1.26869	1.61559	-0.546586
-0.496492	1.80005	0.0883668
-2.20061	1.53656	-0.39477
-0.794291	0.879826	-1.15472
2.02821	0.888222	-2.60666
0.840723	2.30932	-0.194935
-0.138008	0.321818	-0.42699
0.528055	-1.58168	-0.799074
0.430163	-1.86974	0.00785953
2.13985	0.771516	-0.870193
-1.64392	-1.01545	1.75731
2.93936	0.224285	-0.15763
-0.208236	-0.64292	-2.74186
1.01698	1.26249	-1.78253
0.912578	-0.351421	-0.416616
-1.07706	0.297016	0.286533
0.189636	-1.01672	0.499213
-0.238229	-2.88189	-0.773082
-0.645277	1.11153	-0.809488
-0.978263	-0.646958	-2.38985
1.70783	-0.323462	-1.02722
-3.06759	0.708021	-0.748023
0.85224	1.37202	-0.235969
-1.8054	0.367721	0.394809
-2.08576	-1.55248	-1.23841
0.68069	-0.520531	-2.14311
-0.794462	-0.237261	1.44087
-2.05604	0.339	0.965289
0.932111	1.36979	2.12115
-3.71061	2.39211	0.83223
-0.154984	-0.202406	-0.549844
1.89001	-0.246776	0.788698
0.639258	-1.61716	-0.438426
-2.42632	-0.677774	1.31499
-0.785508	0.639062	0.591812
0.100012	-0.60821	0.237898
-0.499994	-0.117693	1.41904
1.09463	-0.425094	-3.13819
0.376575	2.53696	0.59044
0.622694	-0.571825	-0.424196
-0.666972	0.202985	0.658963
0.542782	-0.904251	-0.113562
0.606451	-0.91521	0.476995
-0.317387	-0.0709837	-0.489543
1.17386	-0.607225	-0.325262
-0.722146	0.313444	-0.708358
-1.5836	-1.25833	-0.507311
-0.434814	-0.742242	-0.0334396
1.38214	-0.325288	1.15362
-0.100683	-0.204475	2.07835
-0.0678645	-0.542476	1.53109
1.26503	0.984508	1.49134
0.0996961	2.41044	1.17196
0.791168	-1.24219	0.350511
0.0774556	0.907218	0.582725
-0.876744	-1.4899	0.164566
-0.439382	0.357586	-2.50994
-0.19957	0.586552	1.7185
1.48098	0.151307	1.38675
0.85273	1.04679	1.47943
0.43184	2.03576	-0.242401
-0.06229	2.15254	-2.77179
0.65309	1.2581	1.40785
0.623669	0.104644	1.40462
-0.530984	-1.14116	1.34625
-0.161687	0.71754	1.17108
-0.278848	0.553141	4.17664
0.520484	-1.65646	-0.157578
-1.84923	2.03458	-0.374723
0.661153	-0.427853	1.17797
0.508377	1.34079	0.13309
0.208731	1.44561	-0.954821
0.591701	0.169243	-0.679496
0.875111	1.28632	0.216862
1.25032	0.252	-2.17765
-0.510715	-1.52929	0.203091
0.542333	0.62287	0.0631333
2.38325	-2.06015	-0.640428
0.00973483	-0.650137	1.21956
2.10034	0.0821786	-1.6206
-0.643596	0.382985	0.359666
1.27683	0.721356	-0.75373
-0.838321	0.554882	0.42911
-0.063013	-2.12446	1.3351
1.73008	-0.934724	-0.141044
-0.520754	-1.21975	0.243041
0.313724	-1.417	-1.04254
-1.19285	-0.0437333	-1.58328
1.70271	-0.570193	-0.429239
-0.90903	1.16466	-0.522778
1.1808	-1.40096	0.203109
1.34962	-0.154665	0.621901
0.0975199	2.25443	-3.24362
1.2215	-1.26469	1.50453
0.445536	-0.202961	1.22552
-0.546648	-1.05347	2.25535
0.532459	-0.680154	-0.46545
-0.828349	0.194174	0.875068
-0.962203	-0.0416982	0.0627138
-0.00530509	-0.248964	-0.378901
-1.42841	0.432434	-0.78597
-0.184601	-0.104629	1.57402
2.57411	2.39904	1.34115
1.14542	0.817552	-0.327711
-3.03947	1.36984	1.93725
-1.405	2.6142	-0.930102
-0.345459	0.361577	-1.04277
-0.462129	2.00739	0.00330469
-1.29684	1.29768	3.22693
0.0810946	1.32283	-0.225687
1.75814	1.31616	-1.81261
0.551543	2.14305	-0.411279
0.0144808	-0.490302	-1.02558
-1.1761	0.740862	-0.308216
1.77102	0.437943	1.39967
-0.189457	-1.53686	1.12717
-2.56629	-0.522327	-0.7176
-0.698092	1.68537	-0.891706
-0.356809	1.64216	-0.0443351
-0.598714	0.139588	-0.492686
-0.406039	0.062839	-0.733547
-3.23586	0.686796	1.47232
2.79449	0.564691	1.0327
0.0181982	1.05115	-0.985676
-0.951083	-2.80754	2.50166
0.0504173	0.520456	-2.96404
0.269965	1.26754	-0.165442
0.206418	0.667361	2.37434
0.721173	-0.813743	0.637115
-0.270067	-1.12246	2.12455
-0.0817669	0.403158	1.25224
0.91033	2.30662	1.43684
-1.47242	1.09145	1.8313
-2.81964	-0.608207	-0.320685
-1.68657	-1.3165	0.915134
1.60515	-0.605055	-0.304479
1.86121	0.550151	-0.23933
1.43815	-2.54387	1.03388
-1.43549	-0.298684	0.995091
-0.736452	-0.0468948	-0.292624
1.1924	-1.82057	0.429886
-0.39446	-0.185536	1.80162
2.83926	-0.250975	0.859841
-0.531811	-0.224366	0.0468764
0.0152905	2.126	0.265581
-2.20205	-1.25333	0.730654
-0.587001	1.03312	-0.623661
-2.10034	0.664949	-0.218673
-0.653311	-1.44916	-1.88742
-1.87628	1.20121	-2.28824
0.988389	-0.142089	-0.271542
-0.541432	-1.77591	1.74008
1.17764	-0.175546	0.937874
-0.354017	0.993324	-1.82328
0.214794	-0.852199	-1.51278
-0.426142	0.777944	1.26657
0.0842606	-1.31704	0.652343
-1.00033	0.656075	2.26238
-0.152785	0.510317	-1.23969
3.30298	-1.32102	0.0236244
0.742412	-0.300999	0.712542
-0.415173	1.34518	-1.5846
3.31245	-0.778685	-0.854639
-0.0865484	-0.31401	-0.370359
1.30467	0.927984	-0.290356
1.47209	-1.57928	-1.34137
0.156583	-0.924364	1.15632
-1.46746	1.05933	-0.873586
0.975845	-0.241761	1.11437
0.152266	0.615275	-2.02046
1.28186	0.07037	-0.268576
-0.3608	-0.608528	-0.71763
-0.170151	0.282028	-1.79558
0.351037	0.315907	-1.27405
-1.69501	-2.36482	-0.787324
1.21235	-0.983277	1.30748
-0.475204	-0.0410759	-0.0214082
-1.49077	0.774449	-1.54479
-0.896565	-0.0301593	-1.70962
1.28844	0.618379	-1.43638
0.0338798	-0.81883	-0.327552
0.225521	0.329992	1.43145
0.708779	1.88971	-1.31369
0.758544	-1.88914	-0.618978
-0.264962	-0.825164	0.609201
-1.29169	-0.307264	-0.364679
-0.943649	-1.00863	0.817079
-0.304138	-0.451241	0.714866
2.46218	1.42159	-0.458117
-2.23626	-1.01273	-0.828488
-0.98222	2.18522	-0.982204
-0.950763	0.333466	-1.12551
-2.2402	0.501693	-2.92959
-3.3418	0.31843	-2.15801
0.586925	0.0709984	0.785082
-2.07006	0.425917	-0.909166
-2.58733	-0.712964	-0.344086
-1.18317	0.563308	-1.58941
-0.650316	-1.90455	0.52038
-2.14314	1.60499	1.84226
-1.54791	1.06977	-2.40629
2.07671	0.840328	0.685254
-0.586169	-0.68333	3.40664
1.22003	-1.57531	1.86053
0.587968	0.533541	0.83046
0.773703	-0.52758	-2.42924
-1.6505	0.105579	-1.01658
-0.479337	1.20739	1.91822
-0.12084	-0.331288	1.43286
0.0179569	-1.4358	-0.589314
-0.579357	0.117367	0.305276
0.294478	0.9666	-0.388039
1.25693	-1.04686	0.358123
-0.570195	0.852481	-1.27105
-0.308584	-1.08369	2.53589
-0.307942	0.235194	-0.514375
-1.1508	0.375785	2.19644
-3.24237	0.418635	-1.54879
0.0600966	1.80172	-1.80922
1.73764	0.545578	-1.17647
0.483755	-0.53841	-1.37549
1.95558	0.662082	0.382518
2.03439	-1.44621	-2.48756
-1.20038	-0.349718	-1.16152
0.851052	-0.742052	-1.69761
-3.137	-3.14251	-0.652508
-0.86052	-0.717577	1.35156
1.14322	0.801642	1.79797
-0.441156	0.722803	0.846182
-1.09738	0.202724	-0.830267
-0.101667	0.302523	2.06247
-0.85171	-0.317592	2.55581
1.10711	-0.110248	0.781333
-0.0929895	0.314836	0.0457547
-1.13684	-2.75925	-2.73184
0.102865	-0.762757	-0.786086
1.45464	-1.99832	2.16436
0.237866	0.27234	-1.16798
-0.959552	2.00065	-0.399837
-1.20613	0.690145	0.973385
0.419678	0.758218	-1.68796
1.16684	-1.23792	-2.45362
-0.0373128	-0.828891	-0.789681
-0.589312	-0.22014	-1.77867
2.47909	1.53452	2.4795
0.261747	-1.70309	-0.436408
0.477721	1.30624	1.50449
-0.148451	0.475103	0.133293
0.0600546	-0.518604	-0.678242
-1.39019	0.246	-0.33586
-0.0600717	0.754137	-1.02243
1.5552	-1.23062	-0.560463
1.37177	-0.375247	-3.01998
-0.576325	-1.2302	2.56442
0.289338	-1.17485	-0.322602
-1.17018	-0.490022	-1.37425
